Date|Mortality|Mortality_female|Mortality_male|Mortality_teens|Mortality_young_adults|Mortality_adults|Mortality_seniors|Mortality_amazon|Mortality_coastal|Mortality_highlands
2012-10-31|-2.9419129062216314|0.47803019306465444|-2.7054821343163127|0.8466696788219537|-5.336722687942391|3.1210627344444983|1.4236423590694116|1.913550698732566|4.082132881526956|-8.946251114931556
2012-11-30|13.011555322365453|1.5586589246742157|12.192080736299516|-0.5681409149064507|12.269221603911973|1.4900250852611308|-1.027702995974364|1.740668019914155|8.851311915085876|4.055697760126719
2012-12-31|-14.205464165674826|4.511983235938111|-17.852728337094717|5.601792673146711|-8.699957831248966|-10.033069253802694|2.3529814286779738|-4.3934957660852945|-1.243605009354912|-5.305207149587879
2013-01-31|4.398498737537722|-0.8365520719676525|7.0700405685214704|5.447396941412727|-0.3475043909345743|-3.475717669987244|1.6638236356489458|-2.840901500746929|3.416287086293032|4.474975402258579
2013-02-28|-33.02704601024527|-9.406449832479769|-23.275495386620143|-8.694417176307738|-14.975787912495623|-1.8472762162596172|0.7791641243840557|-5.521516403779634|-11.564430927928768|-13.026619704758794
2013-03-31|8.676954283096052|1.384304069505486|5.44631478417331|1.4127027897115525|1.4530006000099007|-1.4953956650723406|2.175232804111511|-2.945304980362792|15.988656497722381|-8.655487661564791
2013-04-30|-20.13522943398455|0.05210422019645833|-19.360538653290185|8.135983210608119|-15.791126447110976|-6.116467716360331|-1.9525459437319999|-3.71704298225467|-3.8655562301597115|-12.751105688849613
2013-05-31|-11.609441414726561|-4.314573180038973|-6.937543070756462|-6.778622301376599|1.9256084133967661|-5.172835037940608|-3.1953792236054257|-0.4304502009770035|-5.996954934858707|-7.472423432051045
2013-06-30|-11.84684442458358|-1.2130096398979688|-11.635964107205325|-8.945797842456752|-1.4921017538681056|1.7515293931378881|-0.09137219235780147|-1.5363961943394244|-6.941666125989855|-5.965023185431491
2013-07-31|-12.007305589413704|-8.516443494834931|-3.7756507464029383|-6.40149371093162|-10.26079694037086|-3.83536211828822|0.10019197488007592|-2.509163449234368|-10.555842353500754|-0.9634368538761677
2013-08-31|-0.11576160857241291|-6.144340564280956|3.4769480831522657|-3.3948026798690147|4.471673967537253|-0.17630422280756264|-1.7930868018730424|-1.378578159307649|-3.2764798197798335|0.35984806523109114
2013-09-30|-0.07824350031068406|-5.688707311650894|3.323445974026903|1.5241067312477643|-7.230829024775865|0.7847794946269406|-0.39346132914127185|-4.386689729635849|-0.9550207120902847|2.2390996714059064
2013-10-31|11.947115063306242|0.1202889688284241|9.220869274896117|-0.745932749960307|0.8864380096200861|12.705848771589118|1.9661160170364766|1.9353697896102346|2.0716453916581905|3.487761217604117
2013-11-30|-0.924921286885457|-0.5192561139737535|-1.8382192999225424|-3.0542359470050364|0.7621887388720374|-2.9392860185404732|0.164406850921214|2.528593226323891|-7.20889180895535|0.3174296088986033
2013-12-31|12.374843871890555|3.8254018904119516|6.77162294930509|1.0659066926355898|16.40416344946056|-5.791476480677719|-1.2054168735124584|-0.8965347575738951|2.4846338990689496|9.210914890242417
2014-01-31|16.364181461257758|3.195248117248404|12.525089159512056|-0.11546906678810664|6.466785313261983|6.229293931196631|-1.0472955116885467|0.10190168192927196|10.305478290366441|4.120157189647287
2014-02-28|-8.939417367695697|-3.049694470254206|-6.6301977233616896|-6.278841182341669|0.8149050220966316|-1.9373856431667829|0.01703273354023649|-4.00876319296768|-2.1056768763714473|-0.2623773048419551
2014-03-31|-0.04216988879900185|-5.730819356401987|3.5694172478276656|-7.91288409649119|-2.666695038444189|0.8711815178376767|1.330964680992793|3.343161928354478|-4.9979229494332635|-2.17433559725211
2014-04-30|6.971497288711895|-0.13173712787417102|4.38523783956073|-0.7865713026633667|-2.78591974597056|7.174030714911819|2.3224885796930863|-1.1498890795763446|11.728045967149914|-3.4447289760896176
2014-05-31|-10.287951186850457|-4.406764688344921|-7.069595817984123|-3.38892112844807|-4.144371816003726|-4.128496611994539|-2.417470860902549|-0.0947124144689031|-5.865776938503558|-2.2888370005171517
2014-06-30|7.046353434256858|-0.5637128512793659|5.2757925777047845|-2.309805510356025|4.069966802648679|1.8478312577984326|4.534903363766155|1.8386556216176002|5.500392196442171|0.4791910041981602
2014-07-31|-13.2373557699458|-4.132915989420248|-10.47448891057114|-3.9409563472783464|-5.895591969548207|-1.6363703815263584|-3.2326966242370787|-3.4319566777393113|-2.659581097138286|-4.6816033689916665
2014-08-31|-3.947154959954986|-6.270211479470866|0.0004968416738648784|-5.408611887082454|-2.696272094325707|4.477905058793876|-1.0470141390701588|-0.09470631044183087|-3.0973867914263877|-1.1106734628678367
2014-09-30|2.3321101516472424|-8.688937559151999|8.000332010935814|-3.999914085404704|2.573716866179815|-2.407847320820583|0.36193575696863434|-3.161339641393292|8.156091894958845|-3.737982736798706
2014-10-31|10.576277866448656|4.268832871161509|2.3461653027946596|0.816930818576239|2.4495183062592645|2.7081027140607254|2.7706461798009254|-0.8846955891367196|-0.7564843243072126|11.516311659156592
2014-11-30|-4.851472860954495|-0.05965836797142643|-5.432191624138056|-4.245770603772293|-1.796390294573964|-0.3797984849875995|-2.02051820416907|-0.8889106033621754|-3.133946012543735|-0.3480307397400004
2014-12-31|6.7208798928312135|-5.510454975301199|10.369976353556154|-0.22895013812264509|5.146105422395188|-1.5073214753050657|1.0607452110260462|-0.8921816397699187|0.010030111639458994|5.768752305344343
2015-01-31|32.54265601933374|7.229217612309201|21.92966338101988|-3.4795738873380877|21.467219900261444|5.6708045191475005|3.8612422659108736|2.1052798921236153|10.628722291803115|16.8330254179472
2015-02-28|12.995645601257635|5.394805021589756|7.654342508450654|8.009534415657294|2.1803232106667565|2.4765766886092138|2.3583174104194082|-2.2250445182077847|9.529070069593097|7.184639393889107
2015-03-31|13.78378257862488|4.447180047855618|9.114960263955155|-0.7237288777616495|5.492714743878494|6.818333382315203|1.2122994164219252|-2.043584857650128|11.397518005497112|6.773806181632878
2015-04-30|11.316485921250546|8.151407614901224|3.0910077522906647|4.595230774960797|9.121230127668774|-0.04786041333460744|2.250924773556857|2.097235819143571|3.7449083837713957|5.500829624179346
2015-05-31|12.648835228063987|8.058959233008387|6.065544076592978|3.906540364882325|9.56756594874669|-3.082411606098379|-0.041912995190928726|7.768712927400522|1.680420283372591|6.655005216594709
2015-06-30|-11.45062723891047|-2.491072780912326|-6.946743055097286|-6.953591458149575|0.9522376099116059|2.9361038014614707|-1.6871699520156405|-0.1429441791972268|-4.341608190629504|-4.578107222917751
2015-07-31|0.2604983898810076|-1.3390008645760823|1.3578880679169743|-5.6709959392436815|4.4787840478803815|-5.258522127272169|2.173700026915462|-3.084269809252638|2.623776009481521|2.9580941557718745
2015-08-31|-14.823928622786141|-7.311931364801609|-7.092600899081006|2.1083228584935085|-13.484710990829527|0.04647205632549323|-1.878514985995091|-0.7103814703633748|-10.686558424401873|-2.0345056456574895
2015-09-30|11.980477309183726|0.6147162253294916|10.26041959491107|-3.1045023287390183|2.5603309566171646|9.63607395554443|2.7070876760148046|0.36086935845070744|6.404796266863585|2.6481805007405725
2015-10-31|8.097628321122784|3.0776045139091224|5.856452851637549|2.891551648655277|0.8875810683673251|8.544910354789764|2.737976540612726|-1.6932883474132439|10.527054324542071|-1.2404265890828796
2015-11-30|-3.526796993573413|0.8633405195988537|-3.086466787868325|4.465559526051601|-8.40597479576553|-0.7091807629152633|0.36463627230370665|-0.5164141439413124|-5.90574354118808|5.175803294475401
2015-12-31|2.6162309329596667|-0.6426183538646946|3.937490390776972|0.4003541618346649|6.719059441676677|-0.6817601963178213|1.8623929069757592|-0.48860346598425863|-2.2997493968483553|5.439042714252032
2016-01-31|19.768315664776722|9.369622729808558|10.631200115005846|9.17473818297256|3.439668665139507|3.868604891289099|2.14948743523395|4.5329788431635984|2.330682423087495|10.613951140477013
2016-02-29|11.361443676812726|-1.7889876923508545|16.10422431271857|-1.2296839415361163|13.814715043190894|5.1296348399501674|0.5994624361656014|3.002470251803997|-0.2080987654071862|8.052399262940732
2016-03-31|12.679222264014157|0.8484809145508798|11.76153403776145|3.4822461606920783|-2.0591110464734115|2.558420851017644|6.342860649458148|1.7002237367741593|6.236295608131275|4.350385909569532
2016-04-30|7.56991141882034|5.480565941502853|2.8595619649744464|0.43137068521501476|14.176623100835528|3.790841555451827|-5.522483512708774|3.575118631446327|-0.9175569060663697|6.890597288049797
2016-05-31|-2.883481892124479|4.370410770188382|-5.089117934425644|-1.0469921999022702|-7.0064802765103735|2.3746148366214612|3.065203051319057|0.2591286029006916|8.478694187195973|-9.421568971601673
2016-06-30|0.051048883068020245|-5.463064054054573|7.599232921125491|4.292266827551234|1.6853083699664353|-0.36772830578861004|-0.8193929840687897|3.3422608916352923|7.943514882880713|-7.260125488770882
2016-07-31|-7.9654959589150565|-1.5621534094899268|-6.921866328142073|3.141257828854803|-1.3192597399213852|-4.935900338446608|-0.9385678199120919|-0.9215792437700738|-3.4901112592456087|0.17603737117223517
2016-08-31|-21.383894481337194|3.8600057532324286|-24.625488235177286|2.6877494371536184|-10.500320755914672|-9.426259845965344|2.470482684452042|-0.688524862039368|-7.729598122501475|-8.883032641636099
2016-09-30|-0.45341659595158035|0.17000275942403675|1.54419159263324|3.3938088130279205|1.7457926993846797|-1.5024495398522788|-2.0891255934088164|-4.507664412591052|-8.910692091488698|12.097702917093194
2016-10-31|-3.306465174457628|0.6672015376630682|-2.9681048858824255|1.7143954776434214|4.185792667850286|-3.185771179905629|0.38662394992995974|-0.9295028200484872|-10.2197848933357|4.038272459199355
2016-11-30|13.76515364550876|1.8479488128503796|13.01658489494315|-0.18106067257172498|1.1806597272615136|9.24547987649559|1.928173932736545|4.1908215546142245|7.014115961205409|0.6832146990203185
2016-12-31|-4.696105411506949|-6.133760270515062|2.6982408268936666|-1.6375690239705065|-6.381633977040231|3.8039264540559863|3.9090876432069077|-1.2630588514443604|9.351192146399413|-12.546040604857673
2017-01-31|1.825893059365299|-1.9802201073605374|2.8030803556158332|-1.2934877693498237|-5.54217125901053|4.40243296047818|1.3436978100446098|2.931967405181573|-6.023748717609578e-05|-0.3361687220416414
2017-02-28|-9.765875267964148|0.33018108104828414|-10.126861370546322|-0.21290417550326168|1.914169533557505|-6.507929610153777|-1.1358942884941836|3.6455104272331695|-5.644438443772231|-6.223366022339128
2017-03-31|-0.6007744190458482|-0.36524447950336736|0.2327964875180868|-2.0170855576041262|-9.352010241263748|10.176424633048882|0.27351093665757187|-0.6862442678904968|4.278228977670313|-4.135091764421141
2017-04-30|-17.406064618689484|-4.470776410367073|-12.844435393121131|-9.353029609473996|5.693031788675235|-6.658416787291767|-2.9932393623401747|-1.5058945712359533|-13.462725374512196|-0.7475459162783835
2017-05-31|26.235206479832925|3.732405929531673|21.416796860576838|5.000748427663654|7.019216833084748|1.548715736825745|7.1086821736998065|-2.2564837927639854|18.363273584557227|7.503295973459785
2017-06-30|0.7324279758661589|2.254023014523394|-0.6883769177943719|3.682785296556533|9.200029033012186|-7.229161133619158|2.15867598750814|-0.9534785776453862|-5.027491050028978|6.985536327848195
2017-07-31|19.495049518270037|0.3636573967697281|19.53999699160903|4.88000227216299|6.603196347350419|1.1667287280228393|6.721463816164487|5.17221531231731|5.533643184709831|9.641512910483236
2017-08-31|19.1767425476298|7.9418901161995095|11.057464839016475|6.900581933105293|15.763382012811668|7.296603460551005|-3.8001715166111847|1.6130504037908526|11.370829397326212|9.406266398214221
2017-09-30|-17.038401763715058|-3.4152665848142405|-11.610927299215035|-2.481725914375957|-10.350963386100489|3.8325624204078466|-7.977850608324683|-3.4925317086424776|-2.2053276922151426|-6.750042247621579
2017-10-31|0.4837105310683114|-4.523603622317335|4.241079923247597|2.0729104470419273|-2.342025501276808|2.335186277420071|-4.129020272338803|3.972789341238766|-5.336706827823626|4.514960230935657
2017-11-30|-9.673059094849123|-3.4837153159219447|-7.165928326342893|-0.7282005115206971|-9.652946227906632|-2.985429532660678|0.9353283531550858|0.5677385623933171|4.02364508398832|-15.000051933211907
2017-12-31|-9.538039783965957|5.540365557654152|-15.78858093992109|0.27911085829842364|-3.2050790730990997|-3.2291712681624034|-2.7507702521687243|-0.41824420780301175|-7.280886887529974|-1.966727168587859
2018-01-31|18.553220035446074|1.8470188521108035|18.44939241446582|7.098476155633783|10.053207568116555|-2.5025727741291632|4.350061054815199|-3.297914738547778|5.287477985890817|16.693215650742935
2018-02-28|-4.459841863572038|1.7292494591290257|-5.67132395892618|-2.2000252042663835|-1.799529171242078|4.153091420106804|2.1161460021618126|0.12382066886370069|0.30008812008316|-3.9082566715000695
2018-03-31|-6.01441594104989|0.41636288236896135|-5.789822138465553|-1.589183299049429|-8.48953396950774|8.410036198428145|-2.009428797450365|0.12275144458097653|-1.2444382294158842|-5.59682620587526
2018-04-30|-18.06515563632216|-1.7726163379478095|-15.869007709143347|1.566574999528683|-12.120095823352507|-8.547769276428024|2.6820828965869126|3.121921679515422|-7.187514847502875|-11.718789778350924
2018-05-31|25.789725556757446|7.3835781256766815|18.395647794562024|12.968330226113771|2.1277684966122905|9.38167617477627|1.1834050752170677|1.7929232978924565|4.156114529638877|16.213494927423874
2018-06-30|-1.5686734615908193|3.499200843416027|-2.707238421194589|6.938488288570712|5.956565059410593|-2.6849407048524156|-1.7884184321341134|0.6470575675993917|2.7926597817576067|-3.2270052723534093
2018-07-31|-5.060269496895117|-1.7945426511431357|-1.8090929343931208|2.2730889212154963|-6.007399249989561|-3.543243395394491|3.549893436931378|-1.3566891714856064|4.684780808666929|-8.14417131782917
2018-08-31|5.579753833416888|1.9958475968027116|3.791086437142482|3.765733920036503|1.6876177860698078|3.961005110492824|-2.006204533046512|3.8593061591715463|-11.277271946918447|12.588636499363027
2018-09-30|-5.228633342368184|2.557493233867497|-6.466633291913112|0.0943271666698422|-8.630132270128414|7.654488640900919|-5.652504345624354|4.479670622365402|3.6406728085892155|-12.635528598679173
2018-10-31|14.465956377090933|7.364525933312077|8.678718022718812|-1.4550455080171325|3.361720112929248|7.286005124462605|5.852197111666911|-0.9243947322224138|17.58804234960312|0.6043713225359113
2018-11-30|-12.222431458430805|-4.098240360341439|-5.200508041119306|2.334787981716019|-5.894651110144437|-8.066860614295198|1.70970259662991|-0.6907098048974483|-4.913349123156735|-3.5984277849800606
2018-12-31|-10.261165609395476|-3.8203787204184003|-6.4752027301282595|-5.154339500888625|3.844501234771414|-9.54433546853625|4.679650972802886|0.4906399756620381|-1.278647695976865|-6.390961586563165
2019-01-31|-6.9355421409360645|-7.494624342797515|0.6729915562187188|-4.783482234669005|7.898404952605233|-0.869785031615109|-3.783992771639957|-1.4780761017347954|-9.939278343088297|4.753550003572471
2019-02-28|0.3122533423828173|1.735769490842852|-2.550278150705225|6.874066456222279|-2.3099158510231774|0.7009225482408006|-0.41543352243789755|-2.234895437035247|4.4872598367078|-2.841521870804492
2019-03-31|-2.788947347973675|-5.990436398766164|4.295794656629411|-1.705023510440915|12.12617419159995|-6.435759606450333|-3.1163614042520713|1.0632749358090896|1.9469421233405342|-5.88803834519922
2019-04-30|7.114944968531418|7.846160495489496|-2.129365592601644|5.678078390943504|4.303147105399347|0.620700809831753|-1.6686687410163081|0.9663138105805453|2.633783224719309|5.087715428847972
2019-05-31|1.8090053838043332|3.433985068561306|0.5770664976689943|-0.7144894522286354|-2.583387662309356|0.5766023097511628|5.415754770886025|-1.1089322867363984|0.4866273447997287|2.3805130686560787
2019-06-30|-10.777289681294377|-8.233451405088033|-1.614379392876927|-1.0744673702740855|-8.33586780230592|-0.8900517303484143|-2.1145690813419566|-4.948423602453645|-1.4933807956312606|-4.418277191159518
2019-07-31|3.7156085775233834|4.601014715314271|-3.078797615392432|0.9025622132909561|1.3076555598085164|-1.5250561435657701|-0.7027675208673276|2.6139441252940347|-1.6287980707680134|1.0642926094154959
2019-08-31|10.511387190266305|11.899530410118956|-0.05738473893818252|7.212722331865876|3.8180892351842814|0.7536037303200338|-2.5957205056498527|-2.7157941636250476|4.186627777230598|10.707165156015385
2019-09-30|16.10466740260344|3.506685103166973|15.96165305392303|0.031902201975988476|2.9569683470990924|8.754382920066003|4.037874197047115|0.5755718354016945|6.289355699354772|8.114334959250051
2019-10-31|1.8851765665144313|4.44381715324057|-1.3337381979290939|-4.405724791876331|2.9197591846907045|9.512654068803506|-1.5087420315246618|1.4733302168491225|-2.254224823363259|0.39153884623002
2019-11-30|6.274194571832496|-3.9146049099356723|12.108738878957311|-2.2001412872402497|3.340435030328692|1.0564208729182312|3.1173703631075114|-0.7154652579921663|0.38441004800735357|8.260156489701082
2019-12-31|-5.759259473062912|-7.022388258004579|1.0915791453147534|5.29500626867479|-11.807037417386631|6.529361717264646|-2.759216582597837|-1.6430758843231885|-9.14600413560489|5.488429404728251
2020-01-31|3.1073051253125357|-0.5608469756181513|2.729440046232952|-2.1287271038954483|4.341259362329708|-0.5687760927260257|4.153201684811155|0.5225529356515688|-0.052409337196820616|2.6467659381808843
2020-02-29|6.100233683161591|1.9297434757721987|4.823929013356292|3.422880152357971|8.613854310427747|-1.4625336348623144|-1.0257478745468198|-2.567814781012977|-7.161072384350177|13.758633510231576
2020-03-31|-15.876839981962107|1.98679108555039|-16.776443542705763|-5.723820127127253|-13.129258394904042|2.437823374024582|2.5830510356267364|-3.3095896558796465|0.39137439678947317|-15.85812855717856
2020-04-30|-36.73118756206138|-9.390733018429547|-26.210739785512473|-3.8446359576667195|-18.64387741730431|-11.035430486679498|-2.689864828568586|-2.9997441201160164|-6.849453030539742|-29.53687290134249
2020-05-31|2.173317640439933|0.7630684893690827|-0.5151415479187733|-2.440444682019301|-3.471599285181213|-0.10532739152144543|4.1888958015166935|6.240709641969939|4.636964516585074|-11.625662293150526
2020-06-30|0.4689496938933928|-3.6037396831847737|4.655760302729092|0.5290489318371865|0.8013602983129715|-3.558008730984451|4.089515716599159|-0.5577510063398954|5.137573331072858|-3.7246268710191046
2020-07-31|25.316964026094524|11.237377205747194|13.111178905394894|2.3452380328057014|4.372782382444413|12.160995049310188|4.5788493768973915|2.479317310889053|-2.699848727512645|26.525185913120396
2020-08-31|-3.888213915701016|-1.7846650901821661|0.7614526055846085|-5.76393456820105|5.444402799944108|0.7704360254593681|0.35062797352879116|3.1797295078019285|-0.1484412675073088|-7.375441613852303
2020-09-30|4.3719485200953585|2.226593294793105|1.5088353201010278|10.056430776290478|-7.304775362614471|-0.7701014113902005|-1.4365524526571498|-0.16221528509454153|-5.596651735514207|10.099416012663433
2020-10-31|-31.044991343735774|-8.412686771456901|-21.99173146502808|-2.666091514379369|-11.341241047948067|-10.374979520290466|-3.179628039711506|0.9007749650696724|-18.369552216234524|-13.289481635899222
2020-11-30|-25.983371083332486|-4.3377815369182535|-23.69581906675873|-9.792702180884362|-5.238638512718765|-9.604827957863186|-5.71590104878047|-1.1597933131088478|-13.512030506351735|-13.830145273277367
2020-12-31|-7.562211933021189|0.36118027731549773|-8.834563558467565|-3.471458634000662|-0.6315903700920984|-3.3033117385304145|-5.802339061926926|-0.9878939956760862|-6.553828066808805|-2.189387160419983
2021-01-31|13.88868598981243|-0.09351060604194217|14.096365363705857|1.5561329748663955|4.49648495737474|5.254472796806937|-2.4473603997069233|-0.8544925655898146|-4.651009134583742|15.545270070298827
2021-02-28|-3.6126096555372413|-1.411607807481765|-2.5802035090609294|6.619382580550523|-0.5908914393825029|-6.506726286775418|-2.9311264246868767|0.24903281086215046|-0.643600422271227|-5.671004724347831
2021-03-31|-2.4417700150740558|-5.5475020150453425|2.275797247484853|-2.8668392699424725|-3.6889870512392946|-1.862984326715349|4.296138331312896|-2.780078426670304|6.418447739177939|-8.768077411398998
2021-04-30|-5.650397185141799|-8.262873187212815|0.5207854204135671|-1.709638852363442|-0.4887055536081917|-0.5256313888324833|-3.459735151466333|-0.47431557980362626|-3.5127427704629817|-1.8259155195977783
2021-05-31|-13.81911463885693|-3.2037569397159587|-13.651988824837453|-4.6933436783546|-5.453259545052532|-6.598157736377786|-1.524375419009373|0.5440668711899548|-12.612228037355095|-4.213222587345044
2021-06-30|0.6596330693209467|-1.0608252331518173|-0.12284501064715414|-8.052052248277903|7.03076049867661|-0.10308654489678659|-2.1213860634912|0.44888097910094604|-5.613071317012807|2.200540357088734
2021-07-31|-8.554152703115761|-7.044769501769716|-3.082090309832836|-2.321864047372724|0.40324176942972656|-7.221331060208893|-4.494637400500668|1.375012540771177|-1.4671961310657942|-10.537859371405922
2021-08-31|6.218231260380492|0.8585269296051568|1.940414941281844|-3.327028627796828|-0.18022488625884137|9.11035878889243|-3.403614898026934|-0.7917640984264045|0.4440824712974596|4.998159622154034
2021-09-30|-6.797085186017611|-5.541544723768162|-2.7033314345048183|-0.2382800992821501|1.3347320542491445|-5.306494668670979|-5.156609959607057|-1.702287139957365|-1.7195376485443035|-3.678991944770246
2021-10-31|7.405836672200962|5.894219943067849|-1.8064821181606519|5.131741842191818|4.52897813787348|-6.49279731593348|-0.6552113040683079|0.4766023972970901|3.881289255541141|4.555507865424701
2021-11-30|13.005619661952366|9.019389015617334|3.7928310966309766|1.3510404055829834|2.7943624815081023|-1.271515112343721|7.820736929502271|4.3965255804191194|5.9268478595146945|4.026889787529022
2021-12-31|-27.20947593401415|-7.951289990380765|-18.46546743554493|-11.095086043433712|-10.539308419455395|-8.409005550276913|1.2075012932173506|-2.103423481003695|-9.881208398060526|-13.324348473660216
